read_index,basename,mean_mapq,median_mapq,n_chromosomes,order,n_bins,read_length_bp,genes,n_genes
1319040,batch04,60.0,60.0,2,2,2,711,,0
1319121,batch04,42.5,44.5,1,4,2,1134,,0
1319250,batch03,52.0,60.0,2,3,2,1077,Vmn2r99,1
1319619,batch01,48.0,60.0,3,5,3,1667,Gabrg1,1
1319910,batch04,20.454545454545453,10.0,3,11,4,2150,,0
1319980,batch04,60.0,60.0,1,5,2,1439,,0
1319991,batch01,51.5,51.5,2,2,2,832,Cdh12,1
1320492,batch01,51.666666666666664,60.0,1,3,2,1014,Gbe1,1
1320548,batch03,49.0,60.0,1,4,2,1488,Gm48578,1
1320633,batch04,41.666666666666664,60.0,2,3,2,935,,0
1321173,batch04,24.125,6.0,4,8,5,2540,,0
1321312,batch01,60.0,60.0,1,5,2,1835,,0
1321369,batch03,40.333333333333336,60.0,1,3,2,1239,,0
1321379,batch03,60.0,60.0,1,3,2,1033,,0
1321416,batch04,43.333333333333336,47.0,1,3,3,893,Csmd3,1
1322098,batch04,46.0,60.0,1,4,2,1331,Gm45784,1
1322099,batch01,57.333333333333336,60.0,1,9,2,2390,,0
1322159,batch01,18.142857142857142,14.0,3,7,5,2113,,0
1322549,batch04,58.0,60.0,2,3,2,1075,,0
1322755,batch01,44.0,50.0,1,3,2,1085,,0
1323570,batch01,37.166666666666664,51.0,3,6,3,1889,,0
1323690,batch01,45.0,60.0,1,4,4,1006,Pcdh11x,1
1324137,batch04,60.0,60.0,1,3,2,1069,Pdzph1,1
1324221,batch03,60.0,60.0,1,2,2,600,,0
1324283,batch04,2.6,1.0,3,5,3,1492,,0
1324489,batch04,53.166666666666664,60.0,1,6,2,1462,,0
1324740,batch04,57.333333333333336,60.0,1,3,2,819,,0
1324843,batch04,30.0,30.0,2,4,4,1773,,0
1325003,batch01,51.5,60.0,1,6,2,2217,,0
1325341,batch02,32.0,32.0,1,2,2,1036,,0
1325437,batch04,1.0,1.0,1,2,2,1228,,0
1325504,batch04,57.0,60.0,1,4,2,1180,,0
1326163,batch01,57.90909090909091,60.0,1,11,2,2658,Gm29114,1
1326272,batch04,52.125,60.0,1,8,3,2248,C630028M04Rik,1
1326382,batch04,60.0,60.0,1,2,2,965,,0
1326388,batch01,17.666666666666668,1.0,2,3,3,803,,0
1326396,batch03,60.0,60.0,2,2,2,683,Nkain3,1
1326616,batch04,60.0,60.0,1,3,2,881,Agbl4,1
1326836,batch03,5.0,1.0,2,8,4,2193,,0
1327098,batch04,56.0,60.0,2,6,2,1776,,0
1327255,batch04,40.666666666666664,60.0,2,3,2,955,Sorcs1,1
1327372,batch03,60.0,60.0,1,2,2,626,,0
1327443,batch04,22.625,9.0,4,8,4,2059,,0
1327600,batch04,60.0,60.0,1,2,2,750,,0
1327626,batch01,21.375,13.5,3,8,4,2325,Gm45699;Fat3,2
1327729,batch01,57.75,58.5,1,4,2,971,,0
1327875,batch01,30.5,30.5,2,2,2,923,,0
1327884,batch01,54.0,60.0,1,9,2,2860,Xkr4;Tfap2b,2
1328100,batch04,60.0,60.0,1,3,2,1260,,0
1328140,batch04,38.5,42.5,1,4,2,870,,0
1328820,batch04,60.0,60.0,1,3,2,1287,,0
1328886,batch04,60.0,60.0,1,3,2,876,,0
1328897,batch01,44.666666666666664,60.0,1,3,2,763,,0
1329147,batch04,47.333333333333336,60.0,1,6,2,1852,,0
1329170,batch04,44.75,59.0,4,4,4,1389,Shroom2,1
1329413,batch01,49.42857142857143,54.0,2,7,2,2135,Cpq,1
1329736,batch04,60.0,60.0,1,2,2,769,,0
1329740,batch03,57.333333333333336,60.0,1,3,2,759,,0
1330014,batch01,60.0,60.0,1,4,3,1472,,0
1330061,batch03,60.0,60.0,2,3,2,1075,,0
1330177,batch01,43.25,55.5,3,4,3,1273,,0
1330410,batch04,40.25,49.0,1,4,2,902,,0
1330668,batch04,54.42857142857143,60.0,2,7,3,1891,Grik2,1
1330941,batch04,32.5,35.0,1,4,4,1184,,0
1331139,batch04,60.0,60.0,1,2,2,829,Lrrc4c,1
1331889,batch01,60.0,60.0,2,3,2,1059,,0
1332015,batch01,38.333333333333336,54.0,2,3,2,1036,,0
1332629,batch04,25.428571428571427,30.0,4,7,4,1557,,0
1332656,batch04,60.0,60.0,1,3,2,1220,,0
1333148,batch04,43.4,60.0,2,5,4,1655,,0
1333489,batch04,60.0,60.0,2,2,2,1146,,0
1333590,batch03,50.333333333333336,60.0,1,6,2,2140,Epha5,1
1333952,batch03,60.0,60.0,1,2,2,871,Cntnap5a,1
1334232,batch03,60.0,60.0,1,4,2,1073,,0
1334370,batch01,60.0,60.0,1,2,2,770,Csmd3,1
1334516,batch01,60.0,60.0,1,4,2,1178,Lurap1l,1
1334981,batch04,60.0,60.0,2,3,2,1372,,0
1335130,batch03,60.0,60.0,1,3,2,759,,0
1335224,batch01,60.0,60.0,1,2,2,803,Alcam,1
1335245,batch01,56.666666666666664,60.0,1,3,2,685,,0
1335380,batch04,60.0,60.0,2,4,2,1270,,0
1336193,batch02,0.6666666666666666,1.0,1,3,2,883,,0
1336684,batch03,49.0,60.0,1,4,2,1127,,0
1336842,batch04,23.571428571428573,0.0,2,7,3,1695,,0
1337015,batch02,59.25,60.0,1,4,2,1354,,0
1337047,batch03,7.285714285714286,1.0,4,7,6,1960,,0
1337845,batch04,45.666666666666664,42.0,1,3,2,676,,0
1338134,batch03,43.0,60.0,2,9,3,2206,Cadm2,1
1338285,batch01,35.0,35.0,2,2,2,862,,0
1339125,batch03,60.0,60.0,1,2,2,652,Grik2,1
1339180,batch01,60.0,60.0,1,4,2,1727,Astn2,1
1339688,batch01,40.0,60.0,2,3,2,1216,Gm8267;Gm30092,2
1339844,batch01,40.333333333333336,60.0,2,3,3,1165,,0
1339943,batch04,60.0,60.0,1,2,2,992,,0
1339995,batch01,60.0,60.0,1,4,2,1191,Gm43706,1
1340191,batch01,55.0,60.0,1,7,2,2289,,0
1340352,batch01,54.5,60.0,2,6,3,2939,Gm41219,1
1340648,batch04,53.833333333333336,60.0,1,6,2,1641,,0
1341100,batch04,49.0,60.0,2,11,3,2807,Gm49752;Rasa3,2
1341717,batch04,48.0,60.0,1,6,2,1916,,0
1341740,batch02,60.0,60.0,1,3,2,1067,,0
1341824,batch03,45.0,60.0,2,4,3,1029,,0
1342106,batch01,60.0,60.0,1,2,2,692,Epha6,1
1342125,batch02,60.0,60.0,2,2,2,1393,,0
1342177,batch04,34.5,34.5,2,4,2,2381,,0
1342190,batch03,60.0,60.0,1,2,2,946,,0
1342447,batch04,48.75,60.0,2,4,3,1392,Rhox4g,1
1342542,batch01,18.0,6.0,3,4,4,1011,,0
1342556,batch04,29.8,18.0,3,5,3,1096,Csmd3,1
1342735,batch02,53.6,60.0,1,5,2,1685,4921515E04Rik,1
1343034,batch04,60.0,60.0,1,5,3,1608,,0
1343325,batch04,48.2,60.0,2,5,3,1723,,0
1343431,batch02,42.0,42.0,1,2,2,610,Csmd3,1
1343491,batch04,5.25,1.0,1,4,2,1436,,0
1343977,batch04,55.4,60.0,1,5,2,1773,Gm38604;Fam172a;3110006O06Rik,3
1344120,batch01,55.0,55.0,1,2,2,621,Zfp804b,1
1344143,batch03,42.6,57.0,2,5,3,1478,,0
1344643,batch01,60.0,60.0,1,3,2,840,Cntnap5b,1
1344912,batch04,53.5,60.0,1,4,2,1374,Spag16,1
1345032,batch04,52.333333333333336,60.0,1,3,2,865,Zfp804b,1
1345151,batch01,0.6,1.0,4,5,5,1355,,0
1345244,batch01,36.0,36.0,1,2,2,736,,0
1345267,batch02,20.333333333333332,1.0,2,3,3,1466,,0
1345355,batch04,12.166666666666666,1.0,3,12,5,2736,,0
1346137,batch04,35.666666666666664,46.0,1,3,2,960,,0
1346171,batch04,46.57142857142857,60.0,2,7,2,1949,,0
1346269,batch04,51.0,51.0,2,2,2,1133,,0
1346961,batch03,56.0,60.0,1,5,2,1755,Ptprd,1
1347224,batch04,12.2,0.0,1,5,4,1255,Cask,1
1347611,batch04,37.333333333333336,51.0,1,3,2,983,,0
1347612,batch04,46.5,60.0,1,6,2,1820,,0
1347931,batch03,49.333333333333336,60.0,1,6,2,1673,Gbe1,1
1348031,batch03,60.0,60.0,1,2,2,738,,0
1348284,batch04,40.333333333333336,60.0,1,3,2,775,,0
1348316,batch01,60.0,60.0,1,2,2,807,,0
1348366,batch04,51.0,60.0,1,8,3,2244,,0
1348390,batch04,60.0,60.0,1,2,2,968,,0
1348796,batch04,55.166666666666664,60.0,2,6,3,1359,,0
1348809,batch03,58.25,60.0,2,4,2,885,Prkd1,1
1349175,batch03,52.0,52.0,1,2,2,558,,0
1349204,batch03,6.333333333333333,5.0,1,3,2,1094,,0
1349258,batch01,60.0,60.0,1,3,2,1044,,0
1349445,batch01,60.0,60.0,2,4,3,1301,Cfap100,1
1349523,batch04,60.0,60.0,1,2,2,942,,0
1349778,batch03,44.0,44.0,1,2,2,726,,0
1349976,batch04,56.666666666666664,60.0,1,3,2,947,Cntnap5b,1
1350177,batch01,60.0,60.0,1,3,2,1265,,0
1350243,batch04,48.333333333333336,57.0,1,6,2,1196,,0
1350371,batch04,60.0,60.0,1,3,2,874,,0
1350563,batch04,60.0,60.0,1,3,2,1249,,0
1350627,batch04,0.5,0.5,1,2,2,578,,0
1350740,batch03,60.0,60.0,1,5,2,1286,,0
1352011,batch03,60.0,60.0,2,5,3,1203,,0
1352085,batch01,37.0,42.0,2,4,2,965,Ptprd,1
1352275,batch01,27.0,23.5,1,4,2,1180,Zfp804b,1
1352730,batch02,60.0,60.0,2,2,2,750,,0
1352744,batch04,55.0,60.0,1,3,2,1286,,0
1352763,batch01,60.0,60.0,1,2,2,863,,0
1353213,batch04,31.571428571428573,24.0,3,14,5,3145,Cdh12,1
1353492,batch02,0.0,0.0,1,2,2,664,,0
1353807,batch01,44.0,54.0,1,5,3,1161,Gbe1,1
1354025,batch04,60.0,60.0,1,2,2,688,,0
1354336,batch03,40.5,40.5,1,2,2,566,,0
1354485,batch01,36.7,47.0,2,10,5,2525,Grik2,1
1354742,batch02,43.0,60.0,2,5,2,1447,Nfic,1
1354871,batch04,60.0,60.0,1,4,2,2181,4930445B16Rik;Lrrc4c,2
1355000,batch04,60.0,60.0,1,5,2,1581,Lrfn5,1
1355027,batch04,22.333333333333332,4.0,2,3,3,769,Nkain3,1
1355216,batch03,8.0,3.5,1,4,3,1121,,0
1355452,batch04,60.0,60.0,1,4,2,1522,,0
1355551,batch04,0.0,0.0,1,3,2,885,,0
1355763,batch03,60.0,60.0,1,4,2,1496,,0
1355772,batch04,37.4,35.0,1,5,3,1220,,0
1356121,batch01,30.0,30.0,2,4,4,1054,Rlf;Ftsj1;Gm14820,3
1356343,batch01,60.0,60.0,1,2,2,1115,,0
1356482,batch04,60.0,60.0,1,2,2,837,,0
1357062,batch03,60.0,60.0,2,2,2,743,Luzp2,1
1357286,batch04,54.5,58.0,1,6,3,1564,,0
1357856,batch04,15.777777777777779,1.0,4,9,4,2387,4930592A05Rik,1
1357892,batch01,32.0,34.0,2,4,3,1424,Zfp804b,1
1358134,batch01,60.0,60.0,1,2,2,676,,0
1358475,batch04,50.25,52.0,2,4,2,850,,0
1358530,batch01,60.0,60.0,1,4,2,1574,,0
1358678,batch01,53.25,60.0,1,4,2,1492,,0
1359066,batch04,28.333333333333332,21.0,1,3,2,696,Gm49853,1
1359273,batch03,49.666666666666664,60.0,1,6,3,1650,Lrrc4c,1
1359668,batch03,11.666666666666666,1.0,1,3,3,814,,0
1360044,batch04,60.0,60.0,1,3,2,1041,,0
1360162,batch03,60.0,60.0,1,5,3,2055,Cdh19,1
1360171,batch04,35.5,40.5,3,4,3,1423,,0
1360263,batch01,60.0,60.0,1,4,2,1319,Galnt13;Gm14033,2
1360362,batch03,58.2,60.0,1,5,4,1616,Cntnap5b;Cdh20,2
1360639,batch04,40.333333333333336,60.0,2,3,3,1037,Gm35552,1
1360706,batch02,36.75,37.0,1,4,2,1268,,0
1360732,batch03,50.5,50.5,2,2,2,654,Cdh10,1
1360733,batch01,60.0,60.0,1,3,2,1017,,0
1360879,batch03,43.125,57.5,2,8,3,2631,,0
1361420,batch01,30.5,30.5,2,4,3,1024,Sorcs1,1
1361565,batch03,60.0,60.0,1,3,2,1139,Gm12381,1
1362490,batch04,60.0,60.0,1,4,2,1768,4930445B16Rik;Lrrc4c,2
1362745,batch01,46.0,46.0,1,2,2,704,Epha5,1
1363215,batch04,37.5,45.0,1,4,2,1228,,0
1363945,batch01,4.75,3.0,2,4,4,1320,,0
1364146,batch03,60.0,60.0,1,2,2,789,A230006K03Rik,1
1364163,batch04,34.6,32.0,2,5,2,1770,Gm5624,1
1364574,batch04,60.0,60.0,1,3,2,915,,0
1365134,batch04,44.0,60.0,1,7,2,1620,Serpinb7,1
1365547,batch01,44.25,48.0,2,4,2,1124,Zfp804b,1
1365697,batch01,45.5,60.0,2,4,2,1068,,0
1365723,batch03,60.0,60.0,1,2,2,752,,0
1366023,batch01,55.25,60.0,1,4,2,862,,0
1366111,batch03,48.666666666666664,60.0,1,3,3,1100,Cntnap5a,1
1366706,batch04,50.0,60.0,2,7,3,2021,Prmt7;Cadm2,2
1367139,batch01,51.0,60.0,2,9,2,2056,,0
1367268,batch04,60.0,60.0,1,2,2,841,,0
1367351,batch04,45.0,60.0,2,4,3,1279,C030047K22Rik,1
1367560,batch01,39.0,60.0,1,5,2,1525,Luzp2,1
1367703,batch03,60.0,60.0,1,2,2,753,4932441J04Rik,1
1367761,batch04,46.0,46.0,1,2,2,966,,0
1367777,batch03,38.0,38.0,1,2,2,853,,0
1367886,batch04,32.0,32.0,1,2,2,908,,0
1368394,batch03,37.0,37.0,2,2,2,718,,0
1368421,batch04,60.0,60.0,1,6,3,1635,,0
1368589,batch04,40.333333333333336,60.0,2,3,2,956,,0
1368623,batch01,56.666666666666664,60.0,1,3,2,793,D830032E09Rik,1
1368791,batch04,0.3333333333333333,0.0,1,3,2,1201,,0
1369207,batch04,60.0,60.0,1,2,2,647,,0
1369618,batch01,50.666666666666664,60.0,1,3,2,992,Gm32061,1
1369971,batch01,10.2,1.0,3,5,4,1475,Gm21811;6820431F20Rik,2
1370318,batch01,0.5,0.5,1,2,2,736,,0
1370598,batch01,43.0,60.0,1,3,2,1178,,0
1371528,batch04,54.0,60.0,1,8,2,1698,Ascc3,1
1372337,batch04,60.0,60.0,1,3,2,953,Csmd3,1
1372556,batch01,60.0,60.0,1,2,2,925,,0
1372669,batch04,22.0,5.0,3,3,3,991,,0
1372759,batch04,60.0,60.0,2,2,2,702,,0
1372858,batch03,60.0,60.0,1,2,2,979,,0
1373117,batch03,32.5,23.0,1,6,2,2015,,0
1373469,batch04,54.0,60.0,1,3,3,1042,,0
1373558,batch04,30.5,30.5,4,4,4,1536,Lrfn5;Skint5,2
1373853,batch01,60.0,60.0,2,4,2,1186,,0
1374412,batch03,37.5,37.5,1,2,2,595,,0
1374662,batch04,60.0,60.0,1,2,2,718,,0
1374776,batch03,60.0,60.0,2,2,2,791,,0
1375015,batch03,9.333333333333334,1.5,1,6,3,1586,,0
1375019,batch04,47.333333333333336,60.0,1,3,2,945,,0
1375036,batch01,60.0,60.0,1,4,2,1395,Cdh10,1
1375282,batch03,40.333333333333336,60.0,2,3,3,1355,Tmeff2,1
1376014,batch04,60.0,60.0,1,3,2,849,Lurap1l,1
1376110,batch03,42.0,42.0,1,2,2,555,,0
1376432,batch04,60.0,60.0,1,3,2,1097,,0
1376618,batch03,4.666666666666667,1.0,3,3,3,763,,0
1376695,batch04,58.42857142857143,60.0,1,7,2,2229,,0
1376760,batch01,39.0,39.0,1,2,2,1035,,0
1377747,batch03,60.0,60.0,1,2,2,774,,0
1377755,batch04,48.8,60.0,1,5,2,1263,Luzp2,1
1377986,batch01,60.0,60.0,1,3,2,1269,,0
1378045,batch03,2.0,2.0,2,2,2,716,,0
1378301,batch01,60.0,60.0,1,4,2,1501,Cdh12;Gm49685,2
1378922,batch01,50.0,60.0,1,5,3,1462,,0
1378973,batch01,60.0,60.0,1,2,2,665,,0
1379114,batch04,60.0,60.0,2,4,3,2246,Mmp16;Gm11867,2
1379396,batch04,57.0,57.0,1,2,2,669,Cdh7,1
1379483,batch04,60.0,60.0,1,5,2,2017,Gm29051,1
1379826,batch03,60.0,60.0,1,2,2,907,,0
1380252,batch04,59.714285714285715,60.0,1,7,3,1969,Cntnap5b,1
1380845,batch03,60.0,60.0,1,2,2,772,,0
1381344,batch01,21.0,5.0,3,16,5,3994,A230057D06Rik,1
1381347,batch01,59.6,60.0,1,5,2,1336,Cadm2,1
1381368,batch04,60.0,60.0,1,2,2,655,,0
1381471,batch03,46.25,49.0,1,4,3,1304,Tecrl,1
1381994,batch01,1.25,1.0,1,4,3,1260,,0
1382155,batch04,60.0,60.0,2,3,2,1122,,0
1382244,batch03,37.5,42.0,4,4,4,1099,Luzp2;Edil3,2
1382440,batch01,7.0,7.0,1,2,2,658,,0
1382455,batch04,54.8,60.0,1,10,2,1925,Epha6;Gm29686,2
1382564,batch01,60.0,60.0,1,2,2,1026,,0
1382604,batch04,56.666666666666664,60.0,1,3,2,1287,,0
1382628,batch04,32.75,35.0,1,4,4,1194,,0
1382700,batch04,60.0,60.0,1,2,2,884,,0
1382707,batch04,53.666666666666664,60.0,2,3,2,1200,,0
1382831,batch04,60.0,60.0,2,3,2,1061,,0
1383369,batch04,32.0,34.0,3,3,3,841,,0
1383524,batch04,51.666666666666664,60.0,1,6,3,1734,,0
1383562,batch04,45.833333333333336,60.0,1,6,2,2042,Zfp804b,1
1384129,batch01,35.0,37.5,1,6,3,1282,A530072M11Rik,1
1384789,batch01,50.857142857142854,60.0,2,7,3,1381,Gm49507;Alcam;Nlrc3,3
1384932,batch04,35.0,35.0,2,2,2,912,,0
1384966,batch01,42.333333333333336,38.0,2,6,2,1127,Cadm2,1
1385141,batch02,33.25,36.5,3,4,3,1399,,0
1385313,batch04,60.0,60.0,1,3,2,1226,Gm49666,1
1385335,batch04,60.0,60.0,2,4,3,1530,Cntnap5b;Pbx4,2
1385591,batch04,39.25,40.5,1,4,2,947,,0
1385765,batch01,55.166666666666664,60.0,1,6,2,2049,Csmd3,1
1385830,batch04,48.4,60.0,1,5,2,1166,,0
1385936,batch04,32.0,35.0,2,3,3,882,Cdh10;Gm6882,2
1385958,batch03,57.6,60.0,1,5,2,1870,,0
1386063,batch03,36.5,49.0,3,6,4,1936,Sim1,1
1386721,batch04,49.25,60.0,1,4,2,1214,,0
1388165,batch04,59.4,60.0,1,5,3,1785,,0
1388272,batch04,56.333333333333336,60.0,1,6,3,1683,,0
1388441,batch04,35.5,40.5,1,4,2,1850,,0
1388736,batch03,60.0,60.0,1,3,2,1142,Gm39481,1
1388743,batch03,47.5,47.5,2,2,2,709,,0
1389716,batch04,60.0,60.0,1,2,2,834,,0
1390384,batch01,60.0,60.0,2,2,2,1223,,0
1390618,batch01,11.5,1.0,4,10,5,2072,,0
1391121,batch03,60.0,60.0,2,5,3,1563,4921515E04Rik,1
1391146,batch01,60.0,60.0,1,2,2,759,,0
1391837,batch03,60.0,60.0,1,3,2,923,,0
1391950,batch03,13.363636363636363,1.0,4,11,4,3085,,0
1392475,batch04,15.0,1.0,5,15,5,3534,,0
1393098,batch02,47.75,60.0,1,4,3,1536,Lrfn5,1
1393159,batch01,52.0,60.0,1,8,2,1960,Epha5,1
1393270,batch03,45.25,60.0,2,4,3,1224,Ptprd,1
1393646,batch04,24.1,9.0,4,10,4,2612,,0
1394339,batch03,58.833333333333336,60.0,1,6,2,2098,,0
1394993,batch04,40.333333333333336,60.0,1,3,2,1290,,0
1395080,batch04,22.541666666666668,11.5,3,24,5,5926,Gm33838,1
1396096,batch03,60.0,60.0,2,4,3,1089,,0
1396337,batch04,52.0,60.0,2,8,4,2435,,0
1396630,batch04,51.0,60.0,1,4,2,1211,,0
1397428,batch01,39.5,44.5,2,6,3,1991,,0
1398228,batch01,24.4,1.0,3,5,3,1376,,0
1398635,batch04,22.2,0.0,4,5,4,1118,Nkain3,1
1398769,batch04,15.5,5.0,3,10,4,2679,,0
1398829,batch01,7.5,6.0,2,4,3,1008,,0
1399271,batch02,60.0,60.0,2,2,2,838,,0
1400434,batch01,60.0,60.0,1,2,2,679,,0
1400484,batch04,60.0,60.0,1,2,2,825,,0
1400656,batch02,20.666666666666668,10.0,5,9,5,2716,Mageb18;Cdh19,2
1400974,batch01,54.5,54.5,2,2,2,602,Gm49853,1
1401165,batch01,30.0,30.0,2,2,2,937,,0
1401917,batch04,60.0,60.0,1,3,2,1074,,0
1401972,batch01,40.333333333333336,60.0,2,3,3,1072,Serpinb7,1
1402102,batch03,36.5,36.5,1,2,2,601,Gm15825,1
1402153,batch04,60.0,60.0,1,5,2,1328,Vmn2r102;4930549P19Rik;Vmn2r-ps127,3
1402165,batch01,60.0,60.0,1,3,2,1604,Cntnap5b,1
1402511,batch04,60.0,60.0,1,2,2,658,Tfap2d,1
1402946,batch01,42.166666666666664,60.0,1,6,4,1546,,0
1403009,batch01,17.0,4.0,2,4,4,847,Htatsf1,1
1403053,batch01,44.0,60.0,1,3,2,1032,,0
1403084,batch02,6.0,0.5,3,6,4,1385,,0
1403796,batch01,60.0,60.0,1,4,2,1352,,0
1403949,batch04,50.0,60.0,2,6,3,1684,Arap2,1
1404755,batch03,12.3,1.0,3,10,4,2594,Galnt13,1
1404906,batch01,51.0,60.0,1,4,2,1137,,0
1405396,batch03,30.0,30.0,2,2,2,905,,0
1405587,batch03,31.0,31.0,1,2,2,888,,0
1405773,batch01,51.666666666666664,60.0,1,6,2,1774,Lrrc4c,1
1405793,batch01,48.0,60.0,3,5,4,1822,Galnt13,1
1405881,batch01,53.55555555555556,60.0,1,9,2,2627,,0
1405921,batch02,1.0,1.0,2,2,2,734,,0
1406082,batch04,23.25,18.0,3,4,3,987,,0
1406312,batch01,51.857142857142854,60.0,1,7,2,1626,,0
1406646,batch04,45.4,60.0,1,5,2,1485,,0
1407001,batch04,59.0,59.0,1,4,2,966,,0
1407077,batch04,27.0,14.0,1,5,2,1290,,0
1407290,batch01,37.714285714285715,56.0,2,7,5,1836,Tecrl,1
1407832,batch04,60.0,60.0,1,2,2,728,Mmp16,1
1408267,batch01,43.666666666666664,53.0,1,3,2,789,,0
1409111,batch01,46.5,46.5,2,2,2,1448,,0
1409602,batch04,45.833333333333336,52.5,1,6,4,1634,,0
1409828,batch01,55.5,55.5,1,2,2,863,,0
1410141,batch04,54.8,60.0,1,5,3,1469,Or5aq1b,1
1410623,batch04,60.0,60.0,1,3,2,939,Dpp10,1
1410645,batch04,21.0,1.0,3,5,4,1313,,0
1410672,batch02,52.666666666666664,60.0,1,3,2,911,Lrfn5,1
1410983,batch04,29.5,28.5,3,4,3,1162,,0
1411157,batch01,60.0,60.0,2,2,2,934,,0
1411344,batch01,39.5,48.0,1,4,2,1251,4931408C20Rik,1
1411419,batch02,60.0,60.0,1,3,2,1482,,0
1411544,batch04,23.285714285714285,33.0,4,7,6,1886,,0
1411881,batch01,32.0,36.0,2,3,2,701,,0
1412734,batch03,10.625,1.0,4,8,4,2690,,0
1412770,batch01,60.0,60.0,2,3,2,1124,,0
1413193,batch01,60.0,60.0,1,2,2,873,Pcdh7,1
1413409,batch01,20.333333333333332,1.0,1,3,3,943,Fhl1,1
1414040,batch01,54.111111111111114,60.0,3,9,5,2610,Slc35f3,1
1414164,batch04,38.0,38.0,1,2,2,694,,0
1415041,batch01,39.6,60.0,1,5,2,1455,Tlr4,1
1415134,batch04,20.0,20.0,1,2,2,1221,,0
1415567,batch01,42.25,53.0,1,4,2,864,Gm12381,1
1415732,batch04,42.2,60.0,4,10,4,2492,Ptchd4,1
1415776,batch02,45.0,60.0,2,4,3,1062,Csmd3,1
1415817,batch01,48.8,60.0,1,5,2,1298,,0
1416010,batch02,60.0,60.0,1,3,2,743,Dpp10,1
1416187,batch03,60.0,60.0,1,2,2,727,Grik2,1
1416378,batch04,60.0,60.0,1,2,2,918,,0
1416493,batch01,50.25,50.5,1,4,2,1019,,0
1416509,batch04,60.0,60.0,1,2,2,1148,B230209E15Rik,1
1417515,batch01,39.125,60.0,4,8,5,2588,,0
1417585,batch01,46.5,51.0,1,4,2,1298,Opn5,1
1417739,batch01,60.0,60.0,2,2,2,772,Cntnap5b,1
1418256,batch01,60.0,60.0,1,4,2,1275,,0
1418363,batch03,60.0,60.0,1,3,2,1062,Gpc5,1
1418708,batch03,20.25,1.0,3,12,9,3122,Gm17188;Gm26886;Gm3629,3
1418881,batch04,50.75,60.0,1,4,2,976,Flrt2,1
1419293,batch01,60.0,60.0,1,2,2,723,,0
1419706,batch04,26.0,26.0,1,2,2,886,,0
1419794,batch04,60.0,60.0,1,3,2,889,,0
1419882,batch01,60.0,60.0,2,2,2,1186,,0
1420011,batch04,49.75,60.0,1,4,2,1749,Gbe1,1
1420313,batch01,60.0,60.0,1,3,2,956,Cadm2,1
1420386,batch01,1.4,0.0,4,5,4,1245,,0
1420427,batch04,60.0,60.0,1,3,2,1051,,0
1420505,batch01,50.333333333333336,60.0,1,3,2,996,Zfp804b,1
1421101,batch04,48.666666666666664,60.0,1,3,2,818,4932441J04Rik;Pcdh7,2
1421811,batch01,60.0,60.0,1,3,2,1022,,0
1421945,batch04,54.2,60.0,1,5,3,1360,Gm11861;Gm11867,2
1422669,batch01,46.0,60.0,1,3,2,794,,0
1422687,batch03,55.666666666666664,60.0,2,6,3,1775,,0
1422696,batch03,30.5,30.5,2,2,2,822,,0
1423296,batch03,60.0,60.0,1,3,2,1098,C030047K22Rik,1
1423311,batch03,60.0,60.0,2,4,2,1339,,0
1423329,batch04,43.42857142857143,60.0,3,7,3,2030,,0
1423449,batch02,60.0,60.0,1,3,3,1420,,0
1423618,batch04,60.0,60.0,1,2,2,1100,,0
1423662,batch03,24.0,8.0,2,7,5,1613,Platr16,1
1423881,batch04,32.0,28.0,1,5,2,1993,,0
1424205,batch03,19.857142857142858,1.0,4,7,4,2080,,0
1424587,batch03,60.0,60.0,1,2,2,733,4930404A05Rik,1
1425579,batch03,49.142857142857146,60.0,1,7,2,3023,Gm29141,1
1425642,batch03,23.75,4.5,4,8,5,2064,Chl1;Fam172a,2
1425723,batch03,33.5,33.5,1,2,2,634,,0
1426048,batch04,52.0,60.0,1,3,2,839,Gm11867,1
1426109,batch01,57.0,60.0,2,4,2,1688,Grm5,1
1426153,batch01,26.4,10.0,3,5,4,1448,,0
1426675,batch04,50.8,60.0,1,5,2,2192,A330076H08Rik;Gm57223,2
1426704,batch04,60.0,60.0,1,5,3,1601,Dpp10,1
1427070,batch04,54.125,60.0,1,8,4,2059,,0
1428283,batch01,50.666666666666664,60.0,1,3,2,1518,Sult2a6,1
1428693,batch01,43.125,60.0,3,8,3,2985,Agbl4;1700047E10Rik;4930503E14Rik,3
1428907,batch01,60.0,60.0,1,2,2,885,,0
1428911,batch01,59.333333333333336,60.0,1,3,2,1264,,0
1428974,batch04,53.0,60.0,1,5,2,1214,,0
1429000,batch03,60.0,60.0,1,2,2,608,,0
1429801,batch01,60.0,60.0,1,2,2,938,,0
1429867,batch01,0.6666666666666666,1.0,1,3,2,989,,0
1429876,batch01,19.4,9.0,2,5,3,1274,,0
1430164,batch03,0.4,0.0,1,5,2,1748,,0
1431029,batch01,39.0,52.0,2,6,3,1822,,0
1431084,batch01,60.0,60.0,1,2,2,961,,0
1431125,batch01,60.0,60.0,2,2,2,894,,0
1431210,batch01,12.4,0.0,3,5,5,1203,Gm29478,1
1431553,batch04,58.8,60.0,1,5,2,1427,,0
1431894,batch01,60.0,60.0,2,2,2,1247,,0
1431934,batch01,0.0,0.0,1,3,2,1039,Gm12897,1
