read_index,basename,mean_mapq,median_mapq,n_chromosomes,order,n_bins,read_length_bp,genes,n_genes
127960,batch01,52.9375,60.0,1,16,4,5827,Gm44196;Tamm41;Atg7;Foxp1,4
128265,batch04,53.0,60.0,1,9,3,2724,Spx;Etnk1;1700060C16Rik;Sox5;Abcc9,5
128321,batch04,38.6,43.0,1,5,2,2333,Gm45675,1
128486,batch01,41.333333333333336,60.0,2,3,2,1712,Sntb2,1
128536,batch04,46.0,60.0,2,4,3,2583,Got2,1
128588,batch01,15.0,15.0,1,2,2,1898,Gm7648,1
128598,batch04,60.0,60.0,1,2,2,1571,Fgd5,1
128626,batch04,44.13333333333333,60.0,1,15,4,5195,Wdr17;Smpd3,2
128746,batch01,51.0,60.0,1,5,2,3405,Eri1;Gm16793,2
128813,batch04,60.0,60.0,2,4,4,2054,Adgrg2;Inpp4b,2
128853,batch03,60.0,60.0,1,4,2,2862,Bco1;Cmip,2
128871,batch03,60.0,60.0,1,2,2,1671,Fgf2,1
128873,batch04,60.0,60.0,2,4,2,1804,Lrba;Cdh13,2
129146,batch04,44.857142857142854,60.0,1,7,3,3008,Wnk1;Cacna1c,2
129189,batch01,56.666666666666664,60.0,1,6,3,3211,Cdh13,1
129360,batch04,60.0,60.0,1,4,3,1790,Ankrd11;Cdh13,2
129363,batch01,60.0,60.0,1,5,3,3027,Stox2;Heatr3;Acsl1,3
129364,batch04,60.0,60.0,1,4,2,2636,Rbpms;Nrg1,2
129442,batch03,34.55555555555556,36.0,2,9,4,2798,Vangl1,1
129479,batch04,52.333333333333336,60.0,1,6,2,2258,Itpr2;Fgfr1op2,2
129589,batch03,42.0,52.5,2,4,2,1737,,0
129606,batch01,56.5,56.5,1,2,2,1179,,0
129657,batch03,46.75,60.0,1,4,2,1971,Rybp,1
129698,batch01,60.0,60.0,1,2,2,1897,,0
129856,batch04,57.333333333333336,60.0,1,6,4,2275,Nlrc5;Mmp15,2
129892,batch04,49.0,60.0,1,4,2,1988,Atp7b;Elavl1,2
129906,batch01,60.0,60.0,1,5,3,2198,,0
129929,batch01,42.142857142857146,60.0,1,7,5,4814,Ankrd10;Gm45663;Nae1;Tk2,4
129951,batch03,52.75,60.0,2,4,3,1779,Bms1;Cep112,2
130005,batch04,60.0,60.0,1,3,3,1619,Cacna2d4;Rpl28-ps4;Cacna1c,3
130062,batch01,50.0,60.0,2,4,3,1822,Fbxo8;Gm45901,2
130147,batch04,52.5,60.0,2,8,2,3302,A230077H06Rik;1700110I07Rik;St7,3
130304,batch01,60.0,60.0,1,2,2,1996,Nr3c2,1
130361,batch01,60.0,60.0,1,4,3,2911,Cntnap4,1
130414,batch02,52.5,60.0,1,4,2,2418,,0
130426,batch04,41.0,49.5,1,4,2,1636,,0
130429,batch01,45.25,60.0,2,4,3,2696,Ccdc7b,1
130461,batch02,60.0,60.0,1,6,4,3663,Wwox;St3gal2,2
130563,batch01,50.285714285714285,60.0,1,7,2,2652,4930555F03Rik,1
130604,batch04,35.75,39.5,2,8,3,2925,9530026P05Rik;Magi1,2
130617,batch01,60.0,60.0,1,2,2,1448,Efnb2,1
130635,batch03,47.44444444444444,60.0,3,9,4,4097,Lrig2;Gm15614;Cept1;Slc16a1;Lrif1,5
130641,batch04,60.0,60.0,1,2,2,1622,Actl6a,1
130847,batch04,57.0,60.0,1,8,3,3183,Pgbd5;Acta1,2
130864,batch03,51.75,60.0,2,4,3,1795,4930555F03Rik,1
130885,batch03,51.25,52.5,1,4,2,2274,Cyp3a16,1
130914,batch03,53.5,60.0,1,6,2,1890,Raf1;Ift122,2
130918,batch04,47.333333333333336,60.0,2,3,2,1485,Pde6b,1
131225,batch04,60.0,60.0,2,10,3,4114,1700030F04Rik;Bcl2l13;Slc25a18;Cecr2;Pdxdc1,5
131248,batch04,31.5,31.5,1,2,2,1129,,0
131305,batch04,60.0,60.0,1,2,2,1252,Ak5;Wwtr1,2
131433,batch04,59.2,60.0,1,5,3,2818,Drc7;Nfatc3,2
131493,batch04,60.0,60.0,1,3,2,2229,Dctd;Palld,2
131609,batch04,60.0,60.0,1,5,3,3130,Wwox,1
131699,batch04,45.214285714285715,60.0,2,14,3,5100,Dner;Syce1l;Cntnap4,3
131762,batch04,60.0,60.0,2,4,4,2387,,0
131839,batch04,46.25,60.0,2,8,4,2877,,0
131846,batch04,60.0,60.0,2,7,3,2860,Fgd1;Atg7;Tead4,3
131934,batch03,50.07692307692308,60.0,3,13,5,3398,Spata3,1
132097,batch03,24.875,22.5,1,8,4,4127,A230077H06Rik;Gm28807;Vmn2r31;Vmn2r43,4
132125,batch04,50.4,60.0,1,5,2,3472,Antxr1;Nfu1,2
132186,batch01,50.166666666666664,60.0,1,6,2,3070,Gxylt2;Pdzrn3;Gm43948,3
132229,batch03,60.0,60.0,1,3,2,2039,Aebp2,1
132365,batch04,53.4,60.0,1,5,4,2059,Aak1;5430402O13Rik,2
132410,batch04,49.86666666666667,60.0,2,15,5,7409,Klhl36;Plcg2;Cnot1;Wwox;Gm16118;Wfdc1,6
132428,batch04,34.333333333333336,42.0,2,3,2,2385,Slc44a5,1
132666,batch01,58.27272727272727,60.0,1,11,3,3124,Ano2,1
132700,batch01,48.666666666666664,60.0,3,3,3,2055,Fnip2;Hectd4,2
132728,batch04,60.0,60.0,1,6,3,2721,Csmd1,1
132760,batch01,56.875,60.0,1,8,3,3643,Galnt7,1
132784,batch01,55.0,60.0,1,5,2,2890,Gpm6a,1
132789,batch04,59.07142857142857,60.0,2,14,6,4196,Nkd1;Fgd3;Zfp423,3
132823,batch04,60.0,60.0,2,2,2,1367,Rncr4,1
132853,batch04,60.0,60.0,1,8,3,3753,Gm14546;Stra8,2
132878,batch03,60.0,60.0,2,2,2,2849,Crem;Txndc17,2
132919,batch04,54.8,60.0,1,5,3,2419,Ctcf;Gm45765;Gm45341,3
132990,batch01,31.333333333333332,33.0,2,6,3,1987,Gm30052;Cntnap4,2
133237,batch01,60.0,60.0,1,2,2,1270,Slc44a5,1
133254,batch02,53.857142857142854,60.0,1,7,2,2607,Gm44442,1
133255,batch04,43.5,60.0,2,6,2,2565,Dysf;Bltp1;Exoc6b,3
133337,batch03,60.0,60.0,2,5,3,2845,,0
133370,batch04,60.0,60.0,1,5,2,2568,Garin1a;Klhdc10,2
133490,batch02,52.27272727272727,60.0,2,11,4,5397,Ap1g1;Gm26815;Gm37609,3
133546,batch04,60.0,60.0,1,3,2,1769,Nup133;Inpp4b,2
133547,batch03,60.0,60.0,1,6,3,3552,Hhip;Jph3;Slc7a5,3
133566,batch04,27.0,21.0,3,3,3,1190,Ccdc7b,1
133689,batch03,60.0,60.0,1,2,2,1839,Adam32,1
133695,batch03,50.0,60.0,1,5,2,2251,Wdr17,1
133909,batch04,60.0,60.0,1,4,2,1754,Slc16a1;Gm29561,2
133915,batch04,60.0,60.0,1,2,2,1536,4933431K23Rik,1
133924,batch01,54.4,60.0,1,5,3,1910,Garin1a;Exoc4;Snd1,3
133952,batch01,60.0,60.0,1,6,2,2561,Helz;Prkca;Apoh,3
133990,batch01,60.0,60.0,1,2,2,1905,Gm44127,1
133993,batch04,60.0,60.0,1,5,5,2933,Gm31518;Lrrc36,2
134005,batch01,34.0,24.0,1,5,2,1511,Wwox,1
134022,batch04,60.0,60.0,3,6,4,3664,Rps6ka6;Abcg1;Ophn1;4921524J17Rik,4
134024,batch04,39.5,42.0,1,4,2,2145,,0
134130,batch04,49.125,60.0,1,8,3,2721,Fcer2a;Rasa3;Ikbkb;Gm15346;Atp4b;Polb,6
134199,batch03,50.875,60.0,2,8,3,3062,,0
134255,batch04,53.44444444444444,60.0,2,9,5,3013,Wwox;Hsd17b2;Cdh13,3
134317,batch04,60.0,60.0,2,2,2,1243,Dedd;G3bp1,2
134345,batch04,50.75,58.0,2,4,3,1535,Col23a1;Gm35256,2
134431,batch04,32.833333333333336,40.5,1,12,4,5279,Olfml3,1
134495,batch04,38.857142857142854,60.0,1,7,3,2976,Gm35934;Gm30605;Mcph1,3
134753,batch01,53.8,60.0,1,5,3,1801,Wnt7a;Wnk1,2
134784,batch04,60.0,60.0,1,3,2,3156,Dlc1,1
134809,batch03,58.3,60.0,1,10,2,3814,Gm43191,1
134853,batch01,52.875,60.0,2,8,6,3046,Zfp869;Slc38a8;Phlpp2;Col4a6;Cdh13,5
134884,batch01,37.285714285714285,60.0,1,7,3,3027,Abce1;Csgalnact1;Psd3,3
135119,batch01,60.0,60.0,1,3,2,1526,Pomk,1
135163,batch04,60.0,60.0,1,4,2,2551,Gm7468;Exoc6b,2
135559,batch04,35.0,35.0,1,2,2,1273,,0
135563,batch01,60.0,60.0,1,4,2,1890,Glra3;Fbxo8,2
135625,batch01,35.22222222222222,56.0,1,9,2,3251,Synpo2;Anxa9,2
135668,batch02,48.2,60.0,1,5,2,1643,Gm3455,1
135948,batch04,47.857142857142854,60.0,1,7,2,3616,Adra1b,1
136150,batch04,27.666666666666668,23.0,1,3,2,1662,Gm18765;5430402O13Rik;Gm43948,3
136313,batch01,52.25,60.0,1,4,3,1878,Pdlim3,1
136421,batch03,48.25,60.0,1,8,3,2904,Defb7,1
136720,batch01,60.0,60.0,1,3,2,1549,Inpp4b,1
136726,batch01,59.285714285714285,60.0,3,7,5,3877,Large1;1700007J10Rik;Potefam3e;Sspo,4
136736,batch01,53.857142857142854,60.0,1,7,6,4137,Hsd17b2;Sf3b3;Purg;Ccdc7a;Cdh13,5
137062,batch04,56.9,60.0,1,10,3,3999,,0
137095,batch04,60.0,60.0,3,3,3,1979,Endov;Chchd6,2
137661,batch04,60.0,60.0,1,2,2,1985,Ppfibp1;Cacna1c,2
137710,batch04,49.6,60.0,1,5,4,2486,Banp;Nrg1,2
137742,batch04,17.0,17.0,1,2,2,1158,,0
137807,batch04,45.25,60.0,1,4,3,1670,,0
137941,batch03,60.0,60.0,1,2,2,1238,Kcnmb2;Gm3143,2
138177,batch01,49.25,60.0,1,4,2,2369,Ninj2;Hnrnpf,2
138301,batch01,46.666666666666664,60.0,2,9,6,4525,Rad18;Pkd1l3;D030068K23Rik,3
138395,batch01,57.214285714285715,60.0,2,14,3,4412,Parp12;Sertad2;Cald1,3
138653,batch01,50.30769230769231,60.0,2,13,3,3925,Stox2;Mtus1;Gpr174;P2ry10b,4
138683,batch03,30.5,30.5,2,2,2,1288,,0
138813,batch04,54.285714285714285,60.0,1,7,2,2298,,0
139171,batch03,33.5,33.5,1,2,2,1139,Zfp800;Cacna2d4,2
139178,batch04,43.333333333333336,57.0,3,3,3,1539,Marchf1,1
139265,batch04,50.833333333333336,60.0,1,6,2,3131,Iqschfp;Ak5;Schip1;Il12a,4
139357,batch04,48.8,60.0,1,5,2,2651,Cdh16;Cmtm4,2
139376,batch03,48.666666666666664,60.0,1,3,3,1576,Pard3,1
139413,batch04,60.0,60.0,1,3,2,1766,Frrs1,1
139848,batch04,46.5,60.0,2,4,2,3325,Gm15614;Csmd1,2
140100,batch03,60.0,60.0,1,2,2,1380,Gm5743;Zfhx3,2
140136,batch04,45.75,60.0,1,4,2,1702,Gse1;Trim67;Ttc13;Arv1,4
140137,batch03,50.166666666666664,60.0,1,6,4,2560,Frem3;Zfp423;Cmip,3
140174,batch04,60.0,60.0,1,3,2,2091,Wwox;Cntnap4,2
140178,batch04,40.0,60.0,2,3,3,1973,BC035044,1
140270,batch04,47.25,60.0,1,8,3,2777,Prmt7,1
140295,batch03,60.0,60.0,1,4,3,1668,Rnf150;Gm30605;Chd9,3
140390,batch04,52.333333333333336,60.0,1,6,3,2633,Prokr1;Aplf,2
140463,batch04,60.0,60.0,1,3,2,1843,St3gal5;Gm20404,2
140518,batch04,46.916666666666664,60.0,1,12,3,4052,Zcchc14;Banp;Pskh1;Zfpm1;Spg7,5
140557,batch04,60.0,60.0,2,4,4,1988,Fto;Zfhx3;Diaph2,3
140566,batch04,41.0,60.0,2,3,2,1340,Rapgef6;Nrg1,2
141000,batch01,51.833333333333336,60.0,1,6,3,2344,Zranb2;Lef1;Ankrd13c,3
141045,batch03,50.166666666666664,60.0,1,6,2,2359,Tenm3,1
141055,batch03,60.0,60.0,1,4,3,1835,4930555F03Rik;Gm45455;Wwc2;Gm45341,4
141186,batch04,60.0,60.0,1,3,2,1591,Gm45455,1
141250,batch01,42.55555555555556,60.0,2,9,4,4252,Zfhx3;Trim67,2
141259,batch04,60.0,60.0,1,3,2,2214,,0
141278,batch01,60.0,60.0,2,5,4,2486,Atxn1l;Zfhx3,2
141430,batch04,51.25,60.0,1,8,3,3323,Mtmr14;Ssu2;Setd5;Itpr1,4
141434,batch04,49.333333333333336,60.0,1,3,2,1656,,0
141501,batch04,36.2,46.0,3,5,3,1643,Map2k3os,1
141504,batch04,51.57142857142857,60.0,1,7,2,2210,Snca;Gm44386,2
141548,batch01,37.2,60.0,2,5,3,2106,Afg3l1,1
141586,batch04,36.0,60.0,2,5,4,2523,Myo1d;Gm3500;Gm3373,3
141665,batch03,50.666666666666664,60.0,1,3,2,1353,Slc25a15;Rbpms,2
141670,batch04,45.75,55.0,1,4,2,1420,Gm11033;Ccdc7b,2
141689,batch04,60.0,60.0,1,4,3,1857,Fanca;Afg3l1;Cdyl2,3
141717,batch04,49.8,60.0,1,5,4,2164,Lonp2;Kifc3,2
141860,batch03,17.0,9.0,1,5,2,2928,Cyp3a41b,1
141931,batch03,41.0,60.0,2,3,2,1259,Tcf7l1;Pi4ka,2
141934,batch01,30.5,30.5,1,2,2,1280,Marchf8;Ninj2,2
141963,batch04,58.4,60.0,1,5,2,2656,Wnk1;Ninj2;B4galnt3,3
141989,batch01,60.0,60.0,2,3,2,1872,Arnt,1
142006,batch04,49.0,60.0,2,8,5,2980,Mmaa;Csnk2a2;Smad1;Tbc1d9,4
142029,batch01,55.0,60.0,1,4,2,2495,Gm11033;Sorbs2,2
142061,batch02,60.0,60.0,1,2,2,2231,Adcy7;Chd9,2
142149,batch03,60.0,60.0,1,4,3,1931,Gm43126,1
142436,batch02,43.55555555555556,60.0,2,9,4,2987,Gm16675;Defb10;Defb9;Wwc2,4
142495,batch04,47.375,60.0,2,8,4,2886,Gm6639,1
142543,batch04,60.0,60.0,1,3,2,1444,,0
142749,batch04,60.0,60.0,1,3,2,2981,Gsr,1
142820,batch01,51.6,60.0,1,5,2,2349,Orc6;Neto2,2
142902,batch04,51.666666666666664,60.0,1,3,3,1974,Abce1;Klhl2;Gm56878,3
142960,batch01,60.0,60.0,1,2,2,1812,Plcg2;Adgrg1,2
143022,batch01,60.0,60.0,1,2,2,1457,,0
143024,batch04,40.333333333333336,44.0,1,3,3,2835,Ckap2,1
143038,batch04,60.0,60.0,1,5,3,2633,5330439A09Rik;Inpp4b,2
143131,batch03,40.666666666666664,60.0,1,3,2,2183,,0
143227,batch01,33.0,34.5,2,6,4,2751,Dnajb8;Syn2,2
143498,batch01,30.5,30.5,1,2,2,1206,Ccdc7a,1
143519,batch04,60.0,60.0,1,3,2,1357,Pde4dip,1
143532,batch04,54.2,60.0,1,5,3,2453,Marchf1,1
143707,batch04,40.333333333333336,60.0,1,3,2,1394,Gm42196;Gm43584,2
143814,batch04,60.0,60.0,1,3,3,1901,Rbl2,1
143846,batch01,6.25,0.5,4,8,6,2707,Chl1,1
143866,batch01,14.0,1.0,2,3,3,2345,,0
143995,batch04,43.55555555555556,60.0,2,9,3,3568,Sox2ot;Lamp1,2
144018,batch01,40.666666666666664,51.0,1,3,2,1210,Prickle2,1
144024,batch04,23.666666666666668,11.0,1,3,2,1423,Gm29865;Gm5852,2
144026,batch01,44.0,60.0,2,7,3,3980,Gm14327;Sox5;Tulp3;Gm10069,4
144076,batch04,56.4,60.0,2,5,3,3104,Syn2;Crem;Gm6225;Atp2b2,4
144104,batch01,60.0,60.0,1,3,3,1699,Zfhx3,1
144295,batch03,50.285714285714285,60.0,1,7,2,2518,Zfp655;Cdk8,2
144349,batch03,60.0,60.0,1,4,2,3108,Gm45321,1
144837,batch02,60.0,60.0,1,2,2,1908,BC048644;1190005I06Rik,2
144838,batch04,56.8,60.0,1,5,2,1889,Dync1li2,1
144840,batch03,40.333333333333336,60.0,2,3,3,2277,Gm30504;Polb,2
144953,batch04,54.5,60.0,1,12,3,4478,Gm56932;Pparg;Syn2,3
144967,batch02,42.44444444444444,60.0,2,9,4,3239,Sox5;Chl1;2610005L07Rik,3
145015,batch01,60.0,60.0,2,4,2,1983,Dner,1
145043,batch04,30.5,30.5,2,2,2,1488,Grm8,1
145068,batch04,54.333333333333336,60.0,2,3,2,1658,Dll1;Slc20a2,2
145140,batch01,4.25,0.0,1,4,2,2088,Vmn2r-ps45,1
145171,batch01,60.0,60.0,2,2,2,1763,Ksr1,1
145412,batch02,38.63636363636363,60.0,1,11,5,3114,Gm10033;Dlc1,2
145524,batch04,20.333333333333332,1.0,1,3,3,1681,Nek1,1
145622,batch04,60.0,60.0,1,2,2,2210,Slc7a5,1
145641,batch04,38.0,38.0,1,2,2,1400,,0
145671,batch01,18.25,6.0,3,12,4,3261,Psd3,1
145722,batch01,52.333333333333336,60.0,1,3,2,1404,D030068K23Rik,1
145744,batch01,53.72727272727273,60.0,1,22,7,9316,Gm45904;Vat1l;Wwox;Slc35f3;Cntnap4,5
145777,batch04,60.0,60.0,1,4,2,2432,Il17ra;Dennd11,2
145800,batch04,40.0,40.0,1,2,2,1473,Plekha5;Clstn3,2
145832,batch03,23.333333333333332,10.0,4,6,4,2152,,0
145838,batch04,60.0,60.0,1,3,2,1854,Atp2b2;Srgap3;Rad18,3
145849,batch03,60.0,60.0,1,6,2,2429,Abcc9,1
145941,batch01,46.857142857142854,60.0,1,7,5,2755,Tdrp;Nalf1;Mcoln1,3
145948,batch03,60.0,60.0,1,5,3,2721,Ccl22;Gpt2;Phkb,3
145989,batch04,47.75,60.0,2,12,2,3407,Kyat3;Pdlim5;Parp11,3
146061,batch01,60.0,60.0,1,2,2,1388,Ptger3,1
146162,batch04,0.0,0.0,1,2,2,1451,,0
146166,batch04,57.4,60.0,2,5,3,3085,Gm45469;Tspan9,2
146205,batch03,60.0,60.0,1,3,2,1698,Fat1,1
146244,batch01,30.0,30.0,2,2,2,1130,Pisd,1
146300,batch01,60.0,60.0,1,2,2,1053,Cracr2a;Gm43948,2
146384,batch04,50.0,50.0,2,2,2,1600,Trdn,1
146398,batch01,60.0,60.0,1,3,3,2799,Gm31135;Gm45740;Nrg1,3
146422,batch01,60.0,60.0,1,4,2,1553,Taf5l,1
146555,batch04,36.2,60.0,1,5,2,1772,Pemt,1
146671,batch03,26.333333333333332,18.0,3,3,3,1991,Tspan9;Dennd4b,2
146769,batch03,50.5,60.0,2,6,2,3076,Vmn1r45;Gm16163,2
146776,batch04,60.0,60.0,1,4,2,1868,Clcn3;Inpp4b,2
146836,batch04,38.5,46.0,2,6,4,2066,Eif1ad7;Gm37245;Rapgef2,3
146839,batch02,43.25,56.0,2,4,2,1861,Tpd52;Gm49797,2
146982,batch04,60.0,60.0,1,2,2,2077,,0
147014,batch03,60.0,60.0,1,2,2,1310,Osbpl3;Cfap92,2
147017,batch01,60.0,60.0,1,4,3,3034,Gm15475;Zfp638,2
147141,batch04,27.5,25.0,2,4,3,2222,Cyp3a25,1
147203,batch01,60.0,60.0,2,3,2,1563,Zmat4,1
147208,batch01,60.0,60.0,1,3,2,1351,Gm26542;Atpaf2;Gid4,3
147216,batch04,43.666666666666664,60.0,1,3,2,1387,Lypd8;Gm12153,2
147287,batch01,60.0,60.0,1,3,2,1369,Tspan11,1
147288,batch04,60.0,60.0,1,3,2,1610,Tspan11,1
147302,batch01,48.8,60.0,2,5,3,2128,Tex15;Slc39a8;Nrg1,3
147324,batch04,37.166666666666664,41.5,2,6,4,2042,Gm44107;Kras;Prrt3,3
147505,batch04,52.22222222222222,60.0,1,9,3,3824,,0
147663,batch04,60.0,60.0,1,4,2,2265,4933431K23Rik,1
147669,batch01,39.833333333333336,59.0,3,6,4,2462,Gm44955,1
147949,batch01,30.666666666666668,31.0,3,3,3,2060,,0
148018,batch04,60.0,60.0,2,13,3,3917,Zfp541;Agbl3;Exoc4,3
148029,batch04,53.888888888888886,60.0,1,9,3,4691,Ppfibp1;Pthlh;Bicd1,3
148378,batch04,40.333333333333336,60.0,1,3,2,1843,5430403N17Rik;Gm34597,2
148408,batch01,60.0,60.0,1,3,2,2100,Ogfod1,1
148435,batch04,42.142857142857146,60.0,3,7,3,2866,Caln1;Brcc3;4933407K13Rik;Parn;F8,5
148441,batch03,57.142857142857146,60.0,1,7,4,3264,Gm45910;Nudt21,2
148783,batch01,52.5,52.5,1,2,2,1340,1700060C16Rik;Lmntd1,2
148795,batch03,60.0,60.0,3,3,3,1502,9530026P05Rik;Tnfsf10,2
148874,batch04,59.5,59.5,1,2,2,1214,Dnai7,1
148898,batch03,37.6,35.0,1,5,2,1666,Mkrn2;Raf1;Prickle2,3
148923,batch01,59.083333333333336,60.0,2,12,3,4917,Enpp6;Trappc11;Acsl1,3
148925,batch03,60.0,60.0,1,4,3,2270,Cdyl2;Cmip,2
148932,batch03,20.0,5.5,2,8,6,2780,Tbxas1;Gm26630;Kbtbd12;Gm3194,4
148963,batch04,53.714285714285715,60.0,1,7,3,2797,Zfhx3,1
148975,batch01,53.5,60.0,2,18,5,6318,9330175E14Rik;Pcnx2;Card14;Pllp;Gm45708;C78859;Ogfod1;Amfr,8
149058,batch03,41.0,60.0,2,3,3,1513,Pkn1;Gm15614,2
149232,batch01,59.857142857142854,60.0,1,7,2,2121,Mtmr14;Srgap3,2
149340,batch01,47.25,60.0,1,4,3,2336,,0
149386,batch02,56.833333333333336,60.0,1,6,2,2607,Strip1,1
149392,batch04,40.0,60.0,1,3,2,1949,,0
149580,batch04,53.05882352941177,60.0,2,17,2,5149,Gask1b;St7,2
149588,batch01,40.333333333333336,60.0,1,3,2,1494,Plcg2;Stox2,2
149624,batch02,39.2,60.0,1,10,6,4411,Osgin1;Csmd1;Cdh13,3
149667,batch04,34.6,31.0,1,5,2,1725,Tex45;Fcor,2
149677,batch04,60.0,60.0,1,4,2,1655,Sox2ot,1
149839,batch02,60.0,60.0,1,2,2,1757,,0
149842,batch01,30.5,30.5,1,2,2,1253,Hmgxb4,1
149914,batch04,60.0,60.0,1,2,2,1339,,0
149928,batch01,60.0,60.0,2,2,2,1430,Ebf1;Ccdc136,2
149943,batch02,32.0,34.0,1,4,3,1400,Cdh13,1
149991,batch01,24.181818181818183,1.0,4,11,5,4097,Foxp1;Drg1;Cand2,3
150038,batch03,33.0,35.0,3,4,3,1882,Lnpep,1
150123,batch01,60.0,60.0,1,6,3,3922,Ankrd26,1
150148,batch01,39.0,35.0,2,4,3,1689,,0
150211,batch01,55.75,60.0,1,4,2,2151,,0
150326,batch01,46.75,60.0,1,4,3,1798,Coq9;Cdh13,2
150424,batch04,60.0,60.0,1,5,2,3032,Shq1;Btf3-ps6,2
150482,batch04,41.4,60.0,3,5,3,2334,Kif13b,1
150544,batch03,40.5,60.0,1,6,5,2553,Plcg2;Cdh13,2
150558,batch01,37.8,60.0,3,5,3,2310,Lrig1;Gm29865;Gm48105,3
150950,batch04,54.666666666666664,60.0,2,6,3,2735,Glra3;Sh3rf1,2
150976,batch01,56.0,60.0,3,9,4,3078,Gse1;Gm5091;Gins2;Fam120a;Tenm3,5
151111,batch04,60.0,60.0,1,2,2,1596,,0
151304,batch04,60.0,60.0,1,3,2,1800,,0
151333,batch01,53.55555555555556,60.0,2,9,3,3092,Sox5;Etnk1;Zcchc14,3
151338,batch03,60.0,60.0,1,7,3,2083,Gm39129;9530052E02Rik;Myo16,3
151396,batch03,28.2,8.0,1,15,3,5726,Wdr17;6820431F20Rik;Asb5,3
151437,batch04,44.75,50.5,1,4,3,1887,Gm56933;Lmntd1;Ints13,3
151448,batch04,48.333333333333336,60.0,1,3,2,1724,Mob1a;Hk2;Slc4a5,3
151492,batch04,60.0,60.0,1,3,2,1662,Cmip,1
151616,batch04,60.0,60.0,1,8,2,2287,Gm43950,1
151628,batch01,57.0,60.0,1,4,2,1535,Atg7;Vgll4,2
151739,batch03,60.0,60.0,2,2,2,1801,Tmem132d,1
151789,batch04,60.0,60.0,1,4,2,2909,Myo16,1
152029,batch01,60.0,60.0,1,5,3,3110,Ctss;Gm26594;Trim33,3
152091,batch01,60.0,60.0,1,3,2,1527,Btf3-ps6;B4galnt3,2
152253,batch01,60.0,60.0,1,8,2,4069,Lrig2;Magi3;Casq2,3
152267,batch01,34.0,42.0,3,3,3,1404,Gm10419;Ripply3,2
152410,batch02,53.25,60.0,1,8,4,2935,Psd3,1
152420,batch04,20.166666666666668,0.5,1,6,4,2691,Tex15;Wrn,2
152451,batch04,60.0,60.0,1,2,2,1628,Gm39129;Nalf1,2
152476,batch04,49.0,60.0,1,3,2,1392,Tet3,1
152814,batch04,46.0625,60.0,3,16,6,6000,Fgfr1;Tacc1;Nsd3;Cdc14a;Nwd1;Gm45307;Adam3,7
152849,batch04,6.5,0.5,1,4,4,1907,Vmn2r40;Vmn2r-ps36,2
152874,batch04,60.0,60.0,1,2,2,1440,,0
152886,batch01,20.5,6.0,4,10,4,3240,Tmem178b,1
152925,batch01,60.0,60.0,1,3,3,2212,Ankrd11,1
152983,batch01,60.0,60.0,1,3,2,1484,Psd3,1
152997,batch04,60.0,60.0,1,5,2,3144,Tnfrsf13b,1
153007,batch01,57.72727272727273,60.0,2,11,5,3904,Copg2;Klhdc10;Mest;Dlgap2,4
153019,batch01,37.142857142857146,60.0,2,7,3,3002,Wdr83;Calr,2
153046,batch01,60.0,60.0,1,7,2,3890,A930028O11Rik;Intu;4930593A02Rik,3
153089,batch02,39.2,60.0,2,5,3,1955,Sycp1;Tspan2,2
153193,batch04,48.75,60.0,1,4,2,1534,,0
153360,batch01,59.8,60.0,3,5,3,3552,Cald1;Atp2b3,2
153397,batch04,48.2,60.0,1,5,2,1941,Lrig1;Sox5,2
153404,batch04,60.0,60.0,1,3,2,1966,Copg2;Snca,2
153427,batch03,60.0,60.0,2,5,2,2616,Thsd1;Slc20a2;Smim19;Kcnj6,4
153855,batch04,60.0,60.0,1,2,2,1261,Ampd1;Dennd2c,2
153871,batch01,51.57142857142857,60.0,2,7,3,2581,Cdh15;Chmp1a;Cbfa2t3,3
153882,batch03,39.72727272727273,60.0,5,11,5,3541,Trappc11;Drg1;Sfi1;Gli2,4
154018,batch01,58.5,60.0,1,8,2,3646,1700030F04Rik;Dera,2
154145,batch04,53.7,60.0,1,10,2,3626,Prickle2;Nr2c2;Lsm3;Adamts9,4
154163,batch03,60.0,60.0,1,4,3,1948,Gm29865;Erich3;Slc44a5,3
154202,batch03,57.61538461538461,60.0,1,13,4,5247,Frmd4b;Asprv1;Tcf7l1;Slc4a5;Gm32191;Dctn1;Kcmf1,7
154223,batch04,12.4,1.0,3,5,3,1820,,0
154507,batch04,60.0,60.0,1,3,2,1283,,0
154547,batch04,60.0,60.0,2,2,2,1254,D030068K23Rik;Tom1l2,2
154579,batch03,55.0,55.0,1,2,2,1708,Fcer2a,1
154649,batch03,60.0,60.0,2,2,2,1286,Fcer2a,1
154663,batch04,30.5,30.5,2,4,3,2228,Ctsz,1
154697,batch01,46.77777777777778,60.0,4,9,5,3719,Skap2;Slfn1;Ccl5;Pabir3;Gm12153,5
154703,batch03,50.8,60.0,1,5,2,1877,Marchf1,1
154740,batch01,53.44444444444444,60.0,2,9,4,4282,Dctd;Chl1,2
154755,batch02,52.76923076923077,60.0,2,13,7,5461,Gm15816;Vps45;Gm45307;Gm45646,4
155167,batch01,52.875,60.0,1,8,2,3379,Hhip;Gm30605,2
155187,batch02,60.0,60.0,1,4,2,2287,Tspan2,1
155224,batch01,44.875,60.0,1,8,2,2409,Hmgxb4;Hand2os1,2
